"442","1
"
"443","1
"
"444","0
"
"446","1
"
"449","0
"
"450","1
"
"452","0
"
"457","1
"
"459","1
"
"461","1
"
"462","1
"
"463","0
"
"466","0
"
"468","1
"
"469","0
"
"470","0
"
"471","0
"
"473","0
"
"475","0
"
"476","1
"
"478","0
"
"480","0
"
"481","0
"
"482","0
"
"483","1
"
"484","1
"
"485","0
"
"487","0
"
"488","1
"
"491","1
"
"493","1
"
"494","0
"
"495","0
"
"496","0
"
"499","0
"
"501","1
"
"503","1
"
"504","0
"
"508","1
"
"509","0
"
"511","0
"
"512","0
"
"513","1
"
"514","0
"
"516","0
"
"517","1
"
"519","0
"
"520","1
"
"521","0
"
"522","0
"
"523","0
"
"524","0
"
"525","0
"
"526","0
"
"527","1
"
"530","0
"
"532","1
"
"537","0
"
"538","1
"
"540","1
"
"541","0
"
"544","1
"
"546","0
"
"547","1
"
"548","0
"
"549","1
"
"552","0
"
"553","1
"
"554","0
"
"555","1
"
"556","0
"
"557","1
"
"560","0
"
"561","1
"
"563","0
"
"564","1
"
"568","0
"
"571","1
"
"572","0
"
"573","1
"
"574","0
"
"577","1
"
"578","0
"
"579","0
"
"580","1
"
"581","0
"
"583","1
"
"586","1
"
"591","0
"
"592","1
"
"593","1
"
"594","1
"
"597","0
"
"598","0
"
"600","1
"
"601","0
"
"602","1
"
"605","0
"
"609","1
"
"610","0
"
"612","0
"
"615","0
"
"616","0
"
"617","1
"
"618","1
"
"622","0
"
"623","0
"
"624","0
"
"625","1
"
"626","1
"
"631","0
"
"635","0
"
"636","1
"
"637","1
"
"639","0
"
"641","1
"
"644","1
"
"645","0
"
"647","1
"
"650","1
"
"653","0
"
"654","1
"
"655","0
"
"656","1
"
"657","0
"
"658","1
"
"661","1
"
"670","0
"
"673","0
"
"674","0
"
"675","1
"
"676","1
"
"678","1
"
"681","0
"
"683","0
"
"685","0
"
"686","0
"
"690","0
"
"691","0
"
"695","0
"
"699","1
"
"700","1
"
"702","1
"
"703","0
"
"704","1
"
"705","1
"
"706","0
"
"707","1
"
"708","0
"
"709","0
"
"710","0
"
"712","0
"
"713","1
"
"714","0
"
"715","0
"
"719","0
"
"722","1
"
"723","0
"
"724","0
"
"725","0
"
"726","1
"
"729","1
"
"730","0
"
"733","0
"
"734","1
"
"735","1
"
"736","0
"
"738","0
"
"739","1
"
"740","0
"
"744","0
"
"746","1
"
"748","0
"
"750","1
"
"751","0
"
"752","1
"
"755","1
"
"756","0
"
"757","0
"
"759","0
"
"762","0
"
"763","0
"
"768","0
"
"769","0
"
"771","0
"
"773","1
"
"774","0
"
"775","0
"
"776","0
"
"777","0
"
"780","0
"
"781","1
"
"783","0
"
"784","1
"
"785","1
"
"786","0
"
"788","0
"
"789","0
"
"791","1
"
"792","0
"
"793","0
"
"796","1
"
"797","0
"
"798","1
"
"800","1
"
"801","0
"
"802","0
"
"803","1
"
"805","1
"
"806","1
"
"808","0
"
"809","0
"
"810","0
"
"811","0
"
"812","1
"
"815","1
"
"817","1
"
"818","0
"
"819","1
"
"820","0
"
"822","0
"
"823","0
"
"826","0
"
"827","1
"
"828","1
"
"830","1
"
"831","0
"
"832","0
"
"833","0
"
"835","1
"
"836","1
"
"837","1
"
"840","1
"
"842","0
"
"843","0
"
"844","0
"
"845","0
"
"847","0
"
"848","1
"
"850","1
"
"854","0
"
"855","1
"
"856","1
"
"858","1
"
"863","1
"
"869","1
"
"870","0
"
"871","0
"
"872","1
"
"874","1
"
"877","1
"
"879","0
"
"881","0
"
"882","0
"
"883","0
"
"884","0
"
"887","0
"
"888","0
"
"889","1
"
"890","1
"
"892","1
"
"893","1
"
"894","0
"
"895","0
"
"900","0
"
"902","0
"
"903","1
"
"904","1
"
"907","1
"
"909","0
"
"914","0
"
"916","1
"
"917","1
"
"919","1
"
"920","0
"
"924","0
"
"925","0
"
"926","0
"
"929","1
"
"931","0
"
"933","0
"
"934","1
"
"936","0
"
"937","0
"
"939","1
"
"944","0
"
"945","1
"
"946","1
"
"948","0
"
"949","1
"
"950","0
"
"951","1
"
"952","1
"
"953","1
"
"955","0
"
"956","1
"
"957","0
"
"959","1
"
"963","0
"
"964","0
"
"965","0
"
"966","1
"
"968","1
"
"972","0
"
"973","1
"
"974","0
"
"975","0
"
"978","0
"
"979","0
"
"980","1
"
"986","0
"
"987","0
"
"988","0
"
"989","1
"
"990","0
"
"991","1
"
"993","0
"
"994","0
"
"997","0
"
"998","1
"
"999","0
"
"1000","0
"
"1001","1
"
"1003","0
"
"1004","1
"
"1005","1
"
"1006","1
"
"1010","1
"
"1011","0
"
"1012","0
"
"1013","1
"
"1017","0
"
"1018","1
"
"1020","1
"
"1023","1
"
"1027","0
"
"1028","0
"
"1030","1
"
"1031","0
"
"1032","0
"
"1039","1
"
"1040","0
"
"1042","0
"
"1047","0
"
"1048","0
"
"1052","0
"
"1053","1
"
"1054","1
"
"1055","0
"
"1057","1
"
"1059","0
"
"1063","0
"
"1064","0
"
"1065","0
"
"1068","0
"
"1070","0
"
"1071","0
"
"1072","0
"
"1076","0
"
"1078","0
"
"1080","0
"
"1083","0
"
"1084","0
"
"1085","0
"
"1086","1
"
"1087","0
"
"1089","0
"
"1090","0
"
"1092","0
"
"1093","1
"
"1094","0
"
"1096","0
"
"1099","0
"
"1101","0
"
"1102","0
"
"1103","1
"
"1104","0
"
"1107","0
"
"1109","1
"
"1115","1
"
"1116","0
"
"1117","0
"
"1118","1
"
"1121","1
"
"1122","0
"
"1124","0
"
"1126","0
"
"1127","1
"
"1128","1
"
"1130","0
"
"1131","0
"
"1132","1
"
"1133","0
"
"1134","1
"
"1135","0
"
"1137","1
"
"1138","0
"
"1139","0
"
"1143","0
"
"1145","0
"
"1148","0
"
"1152","1
"
"1153","1
"
"1154","1
"
"1155","0
"
"1156","1
"
"1157","1
"
"1158","1
"
"1160","0
"
"1161","0
"
"1162","0
"
"1163","0
"
"1165","1
"
"1166","1
"
"1170","0
"
"1172","1
"
"1173","0
"
"1174","1
"
"1176","0
"
"1177","0
"
"1178","0
"
"1181","0
"
"1182","0
"
"1184","0
"
"1186","1
"
"1188","0
"
"1190","1
"
"1191","1
"
"1192","1
"
"1194","0
"
"1195","0
"
"1197","0
"
"1199","0
"
"1200","0
"
"1202","0
"
"1204","1
"
"1207","0
"
"1208","1
"
"1210","1
"
"1211","0
"
"1212","0
"
"1214","1
"
"1215","0
"
"1216","1
"
"1217","0
"
"1218","1
"
"1219","0
"
"1224","0
"
"1225","1
"
"1227","0
"
"1228","1
"
"1229","0
"
"1230","0
"
"1231","1
"
"1233","1
"
"1235","0
"
"1238","1
"
"1239","1
"
"1241","1
"
"1244","1
"
"1245","0
"
"1246","0
"
"1247","0
"
"1248","1
"
"1249","1
"
"1250","0
"
"1251","0
"
"1253","0
"
"1254","1
"
"1256","0
"
"1258","1
"
"1259","1
"
"1260","1
"
"1261","0
"
"1268","1
"
"1269","1
"
"1270","1
"
"1271","1
"
"1272","1
"
"1273","1
"
"1277","0
"
"1278","0
"
"1279","0
"
"1280","1
"
"1282","0
"
"1283","0
"
"1284","0
"
"1285","1
"
"1286","0
"
"1288","0
"
"1292","0
"
"1293","0
"
"1300","0
"
"1301","0
"
"1302","1
"
"1303","1
"
"1306","0
"
"1307","1
"
"1309","0
"
"1311","1
"
"1312","0
"
"1313","1
"
"1314","1
"
"1315","1
"
"1317","0
"
"1319","1
"
"1321","0
"
"1323","0
"
"1324","1
"
"1325","1
"
"1328","1
"
"1329","1
"
"1330","0
"
"1333","1
"
"1334","0
"
"1335","1
"
"1336","0
"
"1337","0
"
"1339","0
"
"1340","0
"
"1341","0
"
"1343","1
"
"1348","0
"
"1350","0
"
"1351","0
"
"1352","0
"
"1353","0
"
"1354","0
"
"1357","0
"
"1359","0
"
"1361","0
"
"1362","0
"
"1364","0
"
"1365","0
"
"1369","0
"
"1371","0
"
"1372","0
"
"1373","0
"
"1376","0
"
"1377","0
"
"1382","0
"
"1388","1
"
"1389","1
"
"1390","0
"
"1391","0
"
"1392","0
"
"1393","1
"
"1394","0
"
"1395","0
"
"1397","1
"
"1399","1
"
"1400","1
"
"1401","1
"
"1403","1
"
"1406","1
"
"1407","0
"
"1408","0
"
"1409","1
"
"1410","0
"
"1411","1
"
"1412","0
"
"1413","1
"
"1414","1
"
"1416","1
"
"1418","1
"
"1420","0
"
"1422","0
"
"1425","1
"
"1426","1
"
"1427","0
"
"1428","0
"
"1430","0
"
"1431","0
"
"1432","0
"
"1435","0
"
"1436","1
"
"1437","0
"
"1438","1
"
"1439","0
"
"1440","0
"
"1442","0
"
"1443","1
"
"1445","1
"
"1446","1
"
"1448","0
"
"1449","1
"
"1450","0
"
"1451","1
"
"1453","0
"
"1457","0
"
"1458","1
"
"1459","0
"
"1461","0
"
"1462","1
"
"1463","0
"
"1465","0
"
"1467","0
"
"1468","0
"
"1469","0
"
"1472","0
"
"1473","1
"
"1474","1
"
"1475","1
"
"1477","1
"
"1479","0
"
"1480","1
"
"1481","0
"
"1483","0
"
"1487","0
"
"1489","0
"
"1492","0
"
"1493","0
"
"1496","1
"
"1497","0
"
"1498","0
"
"1499","1
"
"1504","1
"
"1506","1
"
"1508","0
"
"1509","1
"
"1511","0
"
"1516","1
"
"1518","0
"
"1520","1
"
"1521","0
"
"1523","0
"
"1524","0
"
"1526","0
"
"1527","0
"
"1532","0
"
"1533","0
"
"1535","0
"
"1539","1
"
"1541","1
"
"1542","0
"
"1543","1
"
"1545","0
"
"1546","0
"
"1551","0
"
"1553","0
"
"1554","0
"
"1557","1
"
"1558","0
"
"1559","1
"
"1560","0
"
"1561","0
"
"1562","1
"
"1563","1
"
"1564","0
"
"1567","1
"
"1568","1
"
"1569","1
"
"1571","0
"
"1572","0
"
"1573","1
"
"1576","1
"
"1577","0
"
"1578","0
"
"1579","1
"
"1580","0
"
"1581","0
"
"1583","1
"
"1584","0
"
"1585","1
"
"1586","0
"
"1588","0
"
"1590","0
"
"1591","0
"
"1592","1
"
"1594","1
"
"1595","1
"
"1596","0
"
"1599","0
"
"1607","1
"
"1610","1
"
"1611","0
"
"1612","1
"
"1615","0
"
"1616","0
"
"1617","0
"
"1618","0
"
"1620","0
"
"1624","1
"
"1625","0
"
"1626","0
"
"1627","0
"
"1630","1
"
"1631","0
"
"1632","0
"
"1638","0
"
"1640","0
"
"1642","0
"
"1646","0
"
"1647","0
"
"1648","0
"
"1653","0
"
"1655","1
"
"1656","1
"
"1657","1
"
"1658","0
"
"1661","0
"
"1662","1
"
"1664","1
"
"1667","0
"
"1669","0
"
"1670","1
"
"1673","0
"
"1676","1
"
"1677","1
"
"1681","0
"
"1688","0
"
"1691","1
"
"1692","1
"
"1695","1
"
"1697","0
"
"1698","1
"
"1699","0
"
"1701","0
"
"1702","1
"
"1703","0
"
"1704","1
"
"1705","1
"
"1707","0
"
"1709","0
"
"1710","0
"
"1711","1
"
"1712","1
"
"1713","0
"
"1716","0
"
"1718","0
"
"1720","0
"
"1723","0
"
"1724","0
"
"1726","0
"
"1727","0
"
"1730","0
"
"1731","0
"
"1733","0
"
"1734","1
"
"1738","0
"
"1739","1
"
"1740","1
"
"1741","0
"
"1743","0
"
"1745","0
"
"1746","1
"
"1748","0
"
"1749","1
"
"1754","0
"
"1755","0
"
"1756","0
"
"1757","1
"
"1758","0
"
"1761","1
"
"1762","1
"
"1765","0
"
"1767","0
"
"1774","0
"
"1775","0
"
"1776","0
"
"1779","1
"
"1780","1
"
"1782","0
"
"1784","1
"
"1787","0
"
"1788","0
"
"1789","1
"
"1790","1
"
"1791","1
"
"1794","0
"
"1799","0
"
"1801","0
"
"1803","1
"
"1806","1
"
"1808","0
"
"1810","0
"
"1811","0
"
"1812","0
"
"1813","0
"
"1814","0
"
"1816","1
"
"1817","0
"
"1818","0
"
"1819","0
"
"1821","0
"
"1823","0
"
"1824","0
"
"1825","1
"
"1826","0
"
"1827","0
"
"1828","0
"
"1829","0
"
"1832","0
"
"1838","0
"
"1839","1
"
"1840","0
"
"1841","0
"
"1842","1
"
"1843","0
"
"1845","0
"
"1846","1
"
"1847","0
"
"1848","0
"
"1849","0
"
"1851","1
"
"1855","0
"
"1858","1
"
"1860","0
"
"1861","1
"
"1863","0
"
"1864","0
"
"1865","0
"
"1866","0
"
"1867","0
"
"1869","0
"
"1871","0
"
"1872","0
"
"1873","1
"
"1874","0
"
"1875","1
"
"1876","0
"
"1882","0
"
"1883","1
"
"1887","0
"
"1888","0
"
"1892","1
"
"1894","0
"
"1895","0
"
"1896","1
"
"1897","1
"
"1899","1
"
"1900","0
"
"1901","1
"
"1903","0
"
"1904","1
"
"1906","1
"
"1907","1
"
"1909","1
"
"1910","1
"
"1915","0
"
"1918","1
"
"1919","1
"
"1920","0
"
"1922","1
"
"1924","1
"
"1925","0
"
"1927","0
"
"1928","0
"
"1929","1
"
"1930","0
"
"1931","0
"
"1933","1
"
"1934","0
"
"1937","0
"
"1938","1
"
"1939","1
"
"1940","0
"
"1941","1
"
"1943","1
"
"1945","0
"
"1948","1
"
"1950","0
"
"1951","1
"
"1953","0
"
"1955","1
"
"1956","0
"
"1957","0
"
"1959","1
"
"1960","1
"
"1961","1
"
"1963","0
"
"1964","0
"
"1966","0
"
"1968","1
"
"1970","0
"
"1972","1
"
"1973","1
"
"1974","0
"
"1975","0
"
"1976","0
"
"1977","1
"
"1978","0
"
"1979","1
"
"1981","1
"
"1983","1
"
"1985","1
"
"1987","1
"
"1988","1
"
"1989","1
"
"1990","1
"
"1991","1
"
"1993","0
"
"1994","0
"
"1996","0
"
"1998","1
"
"1999","0
"
"2000","0
"
"2004","0
"
"2005","1
"
"2008","0
"
"2010","1
"
"2014","0
"
"2015","0
"
"2021","0
"
"2025","1
"
"2027","1
"
"2028","0
"
"2029","1
"
"2030","1
"
"2032","0
"
"2035","1
"
"2036","1
"
"2037","0
"
"2039","1
"
"2040","0
"
"2043","1
"
"2047","0
"
"2048","1
"
"2049","0
"
"2050","1
"
"2052","0
"
"2054","0
"
"2055","0
"
"2059","0
"
"2060","0
"
"2061","1
"
"2062","1
"
"2064","0
"
"2066","0
"
"2067","0
"
"2068","0
"
"2074","0
"
"2075","0
"
"2076","1
"
"2079","0
"
"2080","1
"
"2081","1
"
"2083","0
"
"2084","0
"
"2085","0
"
"2087","1
"
"2088","0
"
"2091","0
"
"2092","0
"
"2095","0
"
"2097","1
"
"2098","1
"
"2099","0
"
"2102","1
"
"2104","1
"
"2106","1
"
"2107","0
"
"2110","1
"
"2111","0
"
"2112","1
"
"2113","1
"
"2114","0
"
"2115","0
"
"2116","1
"
"2123","0
"
"2124","0
"
"2126","0
"
"2127","0
"
"2128","0
"
"2131","0
"
"2132","1
"
"2133","0
"
"2134","0
"
"2136","1
"
"2137","0
"
"2141","1
"
"2143","1
"
"2144","0
"
"2145","1
"
"2147","0
"
"2148","1
"
"2149","0
"
"2150","0
"
"2151","0
"
"2153","0
"
"2154","0
"
"2162","0
"
"2165","1
"
"2166","1
"
"2167","0
"
"2169","0
"
"2172","0
"
"2173","1
"
"2174","1
"
"2176","1
"
"2178","0
"
"2181","0
"
"2182","0
"
"2187","1
"
"2188","1
"
"2190","1
"
"2192","1
"
"2196","1
"
"2197","0
"
"2200","0
"
"2207","1
"
"2208","1
"
"2209","1
"
"2212","0
"
"2213","0
"
"2214","1
"
"2215","1
"
"2217","1
"
"2219","1
"
"2220","0
"
"2221","0
"
"2222","0
"
"2223","1
"
"2224","1
"
"2225","1
"
"2227","0
"
"2228","1
"
"2229","0
"
"2230","0
"
"2231","1
"
"2232","0
"
"2234","1
"
"2237","1
"
"2240","0
"
"2241","0
"
"2242","0
"
"2244","1
"
"2245","1
"
"2248","0
"
"2250","1
"
"2254","0
"
"2255","1
"
"2261","1
"
"2262","0
"
"2264","1
"
"2265","0
"
"2266","1
"
"2267","0
"
"2268","0
"
"2270","0
"
"2271","1
"
"2272","1
"
"2275","1
"
"2276","1
"
"2277","0
"
"2278","1
"
"2279","0
"
"2281","0
"
"2283","0
"
"2285","1
"
"2288","0
"
"2289","0
"
"2290","0
"
"2291","1
"
"2292","0
"
"2294","0
"
"2295","0
"
"2299","0
"
"2300","0
"
"2301","0
"
"2303","1
"
"2309","1
"
"2310","0
"
"2313","1
"
"2315","1
"
"2316","0
"
"2317","1
"
"2318","0
"
"2319","1
"
"2320","0
"
"2322","0
"
"2323","0
"
"2325","0
"
"2326","1
"
"2328","1
"
"2329","0
"
"2333","0
"
"2334","1
"
"2335","1
"
"2336","0
"
"2337","0
"
"2338","1
"
"2339","0
"
"2340","0
"
"2343","0
"
"2344","1
"
"2345","1
"
"2347","1
"
"2348","0
"
"2349","0
"
"2350","0
"
"2351","0
"
"2352","0
"
"2353","0
"
"2359","0
"
"2360","0
"
"2363","0
"
"2366","0
"
"2367","0
"
"2369","0
"
"2370","1
"
"2371","0
"
"2373","0
"
"2374","0
"
"2375","0
"
"2377","1
"
"2379","1
"
"2380","0
"
"2381","1
"
"2382","0
"
"2385","0
"
"2386","0
"
"2387","0
"
"2389","0
"
"2390","1
"
"2391","1
"
"2392","1
"
"2395","0
"
"2396","1
"
"2398","0
"
"2401","0
"
"2403","1
"
"2404","1
"
"2406","0
"
"2407","1
"
"2408","0
"
"2410","0
"
"2411","0
"
"2415","0
"
"2416","0
"
"2417","1
"
"2419","0
"
"2420","0
"
"2421","1
"
"2422","1
"
"2423","1
"
"2427","1
"
"2428","0
"
"2429","0
"
"2430","0
"
"2433","1
"
"2434","1
"
"2436","0
"
"2437","0
"
"2438","0
"
"2439","1
"
"2442","0
"
"2444","1
"
"2445","0
"
"2448","0
"
"2449","0
"
"2450","1
"
"2454","1
"
"2456","1
"
"2457","1
"
"2458","0
"
"2459","1
"
"2462","0
"
"2463","0
"
"2464","1
"
"2465","0
"
"2466","0
"
"2467","1
"
"2469","1
"
"2470","0
"
"2471","1
"
"2474","0
"
"2475","0
"
"2477","0
"
"2479","1
"
"2480","1
"
"2481","0
"
"2483","0
"
"2484","0
"
"2485","0
"
"2490","0
"
"2492","1
"
"2498","0
"
"2499","0
"
"2500","0
"
"2501","0
"
"2502","0
"
"2504","1
"
"2505","0
"
"2506","1
"
"2508","0
"
"2510","0
"
"2511","0
"
"2514","1
"
"2518","1
"
"2519","0
"
"2521","1
"
"2522","0
"
"2523","0
"
"2526","0
"
"2527","1
"
"2528","0
"
"2529","0
"
"2530","0
"
"2531","1
"
"2532","0
"
"2533","0
"
"2534","0
"
"2538","1
"
"2539","0
"
"2540","1
"
"2541","0
"
"2542","1
"
"2543","0
"
"2544","0
"
"2545","1
"
"2548","1
"
"2549","1
"
"2552","1
"
"2553","0
"
"2554","0
"
"2555","1
"
"2556","0
"
"2558","0
"
"2560","0
"
"2561","0
"
"2563","1
"
"2565","1
"
"2566","0
"
"2570","1
"
"2572","1
"
"2573","0
"
"2574","0
"
"2576","0
"
"2577","1
"
"2578","1
"
"2581","0
"
"2582","0
"
"2583","1
"
"2584","0
"
"2585","1
"
"2586","1
"
"2588","1
"
"2590","1
"
"2591","0
"
"2592","0
"
"2593","0
"
"2594","0
"
"2596","1
"
"2598","1
"
"2599","0
"
"2605","0
"
"2607","1
"
"2613","0
"
"2617","0
"
"2618","0
"
"2619","1
"
"2620","1
"
"2622","0
"
"2623","0
"
"2625","1
"
"2627","0
"
"2628","1
"
"2629","0
"
"2630","1
"
"2631","1
"
"2634","0
"
"2635","0
"
"2637","0
"
"2639","1
"
"2640","1
"
"2641","1
"
"2642","0
"
"2643","1
"
"2644","0
"
"2645","0
"
"2647","0
"
"2650","1
"
"2653","1
"
"2654","0
"
"2656","0
"
"2658","0
"
"2660","1
"
"2661","0
"
"2666","0
"
"2669","0
"
"2670","0
"
"2671","0
"
"2672","1
"
"2673","0
"
"2674","0
"
"2675","1
"
"2678","0
"
"2679","0
"
"2681","0
"
"2682","0
"
"2683","0
"
"2684","0
"
"2685","1
"
"2690","0
"
"2691","0
"
"2692","0
"
"2693","1
"
"2694","0
"
"2695","0
"
"2696","0
"
"2697","0
"
"2698","1
"
"2699","0
"
"2701","0
"
"2703","0
"
"2705","0
"
"2706","1
"
"2707","1
"
"2711","0
"
"2712","0
"
"2713","0
"
"2715","0
"
"2717","0
"
"2718","0
"
"2719","0
"
"2722","0
"
"2725","0
"
"2728","0
"
"2729","0
"
"2730","0
"
"2731","0
"
"2732","1
"
"2733","0
"
"2734","1
"
"2736","1
"
"2738","1
"
"2740","0
"
"2742","1
"
"2744","0
"
"2746","1
"
"2751","1
"
"2752","0
"
"2754","0
"
"2755","0
"
"2756","0
"
"2758","0
"
"2760","0
"
"2762","0
"
"2765","1
"
"2766","0
"
"2768","0
"
"2773","0
"
"2775","1
"
"2776","1
"
"2777","0
"
"2781","1
"
"2789","1
"
"2790","0
"
"2791","0
"
"2792","1
"
"2793","0
"
"2795","0
"
"2796","0
"
"2797","0
"
"2798","0
"
"2799","0
"
"2801","1
"
"2806","0
"
"2807","1
"
"2808","0
"
"2809","0
"
"2810","0
"
"2812","0
"
"2813","1
"
"2814","0
"
"2816","0
"
"2817","0
"
"2818","0
"
"2819","0
"
"2821","0
"
"2822","0
"
"2823","0
"
"2827","1
"
"2828","0
"
"2830","0
"
"2831","1
"
"2832","0
"
"2833","0
"
"2834","1
"
"2835","0
"
"2836","1
"
"2838","0
"
"2839","1
"
"2840","0
"
"2841","1
"
"2842","0
"
"2843","1
"
"2844","1
"
"2845","0
"
"2846","1
"
"2847","0
"
"2849","1
"
"2851","1
"
"2852","0
"
"2853","1
"
"2854","1
"
"2855","1
"
"2856","0
"
"2857","1
"
"2858","0
"
"2860","0
"
"2861","1
"
"2862","0
"
"2863","0
"
"2864","0
"
"2865","0
"
"2867","0
"
"2868","1
"
"2869","0
"
"2870","0
"
"2872","0
"
"2873","1
"
"2875","0
"
"2876","0
"
"2877","1
"
"2881","1
"
"2882","0
"
"2883","1
"
"2884","0
"
"2885","0
"
"2887","1
"
"2891","1
"
"2892","0
"
"2893","1
"
"2894","0
"
"2895","1
"
"2898","1
"
"2899","0
"
"2900","0
"
"2901","0
"
"2902","0
"
"2903","1
"
"2906","0
"
"2907","0
"
"2908","1
"
"2909","0
"
"2910","1
"
"2912","1
"
"2913","0
"
"2914","0
"
"2915","0
"
"2916","0
"
"2917","0
"
"2918","1
"
"2919","1
"
"2920","1
"
"2921","0
"
"2924","1
"
"2925","0
"
"2928","0
"
"2929","0
"
"2933","0
"
"2935","1
"
"2938","0
"
"2939","1
"
"2942","0
"
"2943","0
"
"2944","0
"
"2945","1
"
"2946","0
"
"2949","0
"
"2950","1
"
"2952","1
"
"2954","0
"
"2956","0
"
"2957","0
"
"2958","1
"
"2959","1
"
"2960","0
"
"2963","1
"
"2965","0
"
"2966","1
"
"2967","0
"
"2968","0
"
"2969","0
"
"2971","0
"
"2972","1
"
"2973","1
"
"2976","1
"
"2977","0
"
"2978","0
"
"2979","1
"
"2980","0
"
"2981","1
"
"2982","1
"
"2983","0
"
"2984","0
"
"2986","1
"
"2987","0
"
"2989","0
"
"2990","0
"
"2991","1
"
"2992","0
"
"2995","0
"
"2996","0
"
"2999","0
"
"3000","1
"
"3003","1
"
"3004","0
"
"3005","0
"
"3008","0
"
"3010","1
"
"3013","0
"
"3014","0
"
"3015","1
"
"3018","0
"
"3019","1
"
"3020","1
"
"3021","1
"
"3025","0
"
"3026","1
"
"3027","1
"
"3028","0
"
"3030","1
"
"3032","1
"
"3033","1
"
"3034","0
"
"3035","0
"
"3038","1
"
"3039","0
"
"3043","0
"
"3045","1
"
"3047","0
"
"3048","1
"
"3049","0
"
"3050","1
"
"3054","1
"
"3055","1
"
"3056","1
"
"3058","1
"
"3060","0
"
"3062","0
"
"3063","1
"
"3065","1
"
"3067","1
"
"3068","0
"
"3069","0
"
"3070","0
"
"3071","0
"
"3072","0
"
"3073","0
"
"3076","1
"
"3078","1
"
"3079","0
"
"3080","0
"
"3081","1
"
"3082","0
"
"3083","1
"
"3084","1
"
"3085","1
"
"3086","1
"
"3087","0
"
"3088","1
"
"3092","0
"
"3095","1
"
"3097","1
"
"3099","0
"
"3100","1
"
"3102","0
"
"3103","0
"
